Comisión Nacional del Agua
Subdirección General Técnica
Estación: La Red
Clave: REDJL
Estado: Jalisco
Municipio: Acatic

Fecha, Elevación(msnm), Almacenamiento(hm³), Area(ha), Extracciones por Obra de Toma(m³/s), Extracciones por Vertedor(m³/s), Evaporación(mm), Precipitación(mm)
2010/01/14,1791.100,11.696,170.210,0.850,0.000,-,0.00
2010/01/15,1791.050,11.608,169.300,0.850,0.000,-,0.00
2010/01/16,1791.010,11.538,168.580,0.850,0.000,-,0.00
2010/01/17,1790.970,11.463,167.930,0.850,0.000,-,0.00
2010/01/18,1790.930,11.388,167.300,0.850,0.000,-,0.00
2010/01/19,1790.890,11.312,166.670,0.850,0.000,-,0.00
2010/01/20,1790.830,11.198,165.730,0.840,0.000,-,0.00
2010/01/21,1790.790,11.123,165.100,0.380,0.000,-,0.00
2010/01/22,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/01/23,1790.710,10.971,163.850,0.380,0.000,-,0.00
2010/01/24,1790.670,10.896,163.220,0.370,0.000,-,0.00
2010/01/25,1790.630,10.820,162.590,0.380,0.000,-,0.00
2010/01/26,1790.590,10.744,161.970,0.380,0.000,-,0.00
2010/01/27,1790.550,10.667,161.340,0.370,0.000,-,0.00
2010/01/28,1790.510,10.593,160.710,0.370,0.000,-,0.00
2010/01/29,1790.470,10.517,160.080,0.370,0.000,-,0.00
2010/01/30,1790.430,10.442,159.450,0.370,0.000,-,0.00
2010/01/31,1790.390,10.366,158.830,0.370,0.000,-,0.00
2010/02/01,1790.350,10.290,158.200,0.370,0.000,-,0.00
2010/02/02,1790.320,10.233,157.730,0.370,0.000,-,0.00
2010/02/03,1790.310,10.215,157.570,0.370,0.000,-,0.00
2010/02/04,1790.400,10.385,158.980,0.370,0.000,-,0.00
2010/02/05,1790.560,10.688,161.490,0.130,0.000,-,0.00
2010/02/06,1790.680,10.915,163.380,0.370,0.000,-,0.00
2010/02/07,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/08,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/09,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/10,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/11,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/12,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/13,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/14,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/15,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/16,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/17,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/18,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/19,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/20,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/21,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/22,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/23,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/24,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/25,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/26,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/27,1790.750,11.047,164.480,0.380,0.000,-,0.00
2010/02/28,1790.740,11.028,164.320,0.380,0.000,-,0.00
2010/03/01,1790.720,10.990,164.010,0.380,0.000,-,0.00
2010/03/02,1790.700,10.952,163.690,0.380,0.000,-,0.00
2010/03/03,1790.680,10.915,163.380,0.380,0.000,-,0.00
2010/03/04,1790.660,10.877,163.060,0.380,0.000,-,0.00
2010/03/05,1790.640,10.839,162.750,0.370,0.000,-,0.00
2010/03/06,1790.620,10.801,162.440,0.380,0.000,-,0.00
2010/03/07,1790.600,10.763,162.120,0.380,0.000,-,0.00
2010/03/08,1790.580,10.725,161.810,0.370,0.000,-,0.00
2010/03/09,1790.560,10.688,161.490,0.370,0.000,-,0.00
2010/03/10,1790.540,10.650,161.180,0.370,0.000,-,0.00
2010/03/11,1790.520,10.612,160.870,0.370,0.000,-,0.00
2010/03/12,1790.500,10.574,160.550,0.370,0.000,-,0.00
2010/03/13,1790.480,10.536,160.240,0.370,0.000,-,0.00
2010/03/14,1790.460,10.498,159.920,0.370,0.000,-,0.00
2010/03/15,1790.440,10.461,159.610,0.370,0.000,-,0.00
2010/03/16,1790.420,10.423,159.300,0.370,0.000,-,0.00
2010/03/17,1790.400,10.385,158.980,0.370,0.000,-,0.00
2010/03/18,1790.380,10.347,158.670,0.370,0.000,-,0.00
2010/03/19,1790.360,10.309,158.360,0.370,0.000,-,0.00
2010/03/20,1790.340,10.271,158.040,0.370,0.000,-,0.00
2010/03/21,1790.320,10.233,157.730,0.370,0.000,-,0.00
2010/03/22,1790.300,10.196,157.410,0.370,0.000,-,0.00
2010/03/23,1790.280,10.158,157.100,0.370,0.000,-,0.00
2010/03/24,1790.260,10.120,156.790,0.370,0.000,-,0.00
2010/03/25,1790.240,10.082,156.470,0.370,0.000,-,0.00
2010/03/26,1790.220,10.044,156.160,0.370,0.000,-,0.00
2010/03/27,1790.200,10.006,155.840,0.000,0.000,-,0.00
2010/03/28,1790.170,9.950,155.370,0.370,0.000,-,0.00
2010/03/29,1790.140,9.893,154.900,0.370,0.000,-,0.00
2010/03/30,1790.110,9.836,154.430,0.370,0.000,-,0.00
2010/03/31,1790.080,9.779,153.960,0.370,0.000,-,0.00
2010/04/01,1790.050,9.723,153.490,0.370,0.000,-,0.00
2010/04/02,1790.030,9.685,153.180,0.360,0.000,-,0.00
2010/04/03,1789.990,9.616,152.550,0.360,0.000,-,0.00
2010/04/04,1789.960,9.579,152.080,0.360,0.000,-,0.00
2010/04/05,1789.930,9.542,151.610,0.360,0.000,-,0.00
2010/04/06,1789.900,9.505,151.140,0.360,0.000,-,0.00
2010/04/07,1789.870,9.468,150.660,0.360,0.000,-,0.00
2010/04/08,1789.840,9.431,150.190,0.360,0.000,-,0.00
2010/04/09,1789.810,9.394,149.720,0.360,0.000,-,0.00
2010/04/10,1789.780,9.358,149.250,0.360,0.000,-,0.00
2010/04/11,1789.750,9.321,148.780,0.360,0.000,-,0.00
2010/04/12,1789.720,9.284,148.310,0.360,0.000,-,0.00
2010/04/13,1789.690,9.247,147.840,0.360,0.000,-,0.00
2010/04/14,1789.660,9.211,147.370,0.360,0.000,-,0.00
2010/04/15,1789.630,9.174,146.900,0.360,0.000,-,0.00
2010/04/16,1789.600,9.137,146.430,0.360,0.000,-,0.00
2010/04/17,1789.570,9.100,145.960,0.360,0.000,-,0.00
2010/04/18,1789.540,9.063,145.490,0.360,0.000,-,0.00
2010/04/19,1789.510,9.026,145.010,0.350,0.000,-,0.00
2010/04/20,1789.480,8.989,144.540,0.350,0.000,-,0.00
2010/04/21,1789.450,8.953,144.070,0.350,0.000,-,0.00
2010/04/22,1789.420,8.916,143.600,0.350,0.000,-,0.00
2010/04/23,1789.390,8.879,143.130,0.350,0.000,-,0.00
2010/04/24,1789.360,8.842,142.660,0.350,0.000,-,0.00
2010/04/25,1789.330,8.805,142.190,0.350,0.000,-,0.00
2010/04/26,1789.320,8.793,142.030,0.350,0.000,-,0.00
2010/04/27,1789.300,8.768,141.720,0.350,0.000,-,0.00
2010/04/28,1789.280,8.743,141.400,0.340,0.000,-,0.00
2010/04/29,1789.260,8.719,141.090,0.350,0.000,-,0.00
2010/04/30,1789.240,8.694,140.780,0.350,0.000,-,0.00
2010/05/01,1789.220,8.670,140.460,0.360,0.000,-,0.00
2010/05/02,1789.200,8.646,140.150,0.350,0.000,-,0.00
2010/05/03,1789.160,8.597,139.520,0.350,0.000,-,0.00
2010/05/04,1789.130,8.560,139.050,0.350,0.000,-,0.00
2010/05/05,1789.100,8.523,138.580,0.340,0.000,-,0.00
2010/05/06,1789.070,8.486,138.110,0.350,0.000,-,0.00
2010/05/07,1789.040,8.449,137.640,0.350,0.000,-,0.00
2010/05/08,1789.010,8.412,137.170,0.340,0.000,-,0.00
2010/05/09,1788.970,8.363,136.650,0.380,0.000,-,0.00
2010/05/10,1788.930,8.313,136.180,0.380,0.000,-,0.00
2010/05/11,1788.890,8.264,135.700,0.380,0.000,-,0.00
2010/05/12,1788.850,8.214,135.220,0.380,0.000,-,0.00
2010/05/13,1788.810,8.164,134.750,0.370,0.000,-,0.00
2010/05/14,1788.770,8.115,134.270,0.380,0.000,-,0.00
2010/05/15,1788.730,8.065,133.790,0.380,0.000,-,0.00
2010/05/16,1788.690,8.160,133.320,0.380,0.000,-,0.00
2010/05/17,1788.640,7.954,132.720,0.370,0.000,-,0.00
2010/05/18,1788.580,7.879,132.010,0.380,0.000,-,0.00
2010/05/19,1788.520,7.805,131.290,0.370,0.000,-,0.00
2010/05/20,1788.460,7.730,130.580,0.380,0.000,-,0.00
2010/05/21,1788.400,7.656,129.860,0.370,0.000,-,0.00
2010/05/22,1788.300,7.532,128.670,0.000,0.000,-,0.00
2010/05/23,1788.280,7.507,128.430,0.000,0.000,-,0.00
2010/05/24,1788.230,7.445,127.840,0.370,0.000,-,0.00
2010/05/25,1788.190,7.396,127.360,0.360,0.000,-,0.00
2010/05/26,1788.150,7.346,126.890,0.360,0.000,-,0.00
2010/05/27,1788.110,7.296,126.410,0.360,0.000,-,0.00
2010/05/28,1788.070,7.247,125.930,0.360,0.000,-,0.00
2010/05/29,1788.030,7.197,125.460,0.370,0.000,-,0.00
2010/05/30,1787.990,7.148,124.980,0.360,0.000,-,0.00
2010/05/31,1787.960,7.112,124.620,0.360,0.000,-,0.00
2010/06/01,1787.930,7.076,124.270,0.360,0.000,-,0.00
2010/06/02,1787.900,7.040,123.910,0.360,0.000,-,0.00
2010/06/03,1787.870,7.004,123.550,0.350,0.000,-,0.00
2010/06/04,1787.840,6.978,123.190,0.350,0.000,-,0.00
2010/06/05,1787.810,6.932,122.840,0.350,0.000,-,0.00
2010/06/06,1787.780,6.896,122.480,0.350,0.000,-,0.00
2010/06/07,1787.750,6.860,122.120,0.350,0.000,-,0.00
2010/06/08,1787.720,6.824,121.770,0.350,0.000,-,0.00
2010/06/09,1787.690,6.788,121.410,0.350,0.000,-,0.00
2010/06/10,1787.660,6.752,121.050,0.350,0.000,-,0.00
2010/06/11,1787.630,6.716,120.690,0.350,0.000,-,0.00
2010/06/12,1787.600,6.680,120.340,0.350,0.000,-,0.00
2010/06/13,1787.570,6.644,119.980,0.350,0.000,-,0.00
2010/06/14,1787.540,6.608,119.620,0.340,0.000,-,0.00
2010/06/15,1787.530,6.596,119.500,0.350,0.000,-,0.00
2010/06/16,1787.510,6.572,119.260,0.350,0.000,-,0.00
2010/06/17,1787.490,6.548,119.030,0.350,0.000,-,0.00
2010/06/18,1787.480,6.536,118.910,0.350,0.000,-,0.00
2010/06/19,1787.490,6.548,119.030,0.350,0.000,-,0.00
2010/06/20,1787.490,6.548,119.030,0.350,0.000,-,0.00
2010/06/21,1787.490,6.548,119.030,0.340,0.000,-,0.00
2010/06/22,1787.490,6.548,119.030,0.350,0.000,-,0.00
2010/06/23,1787.490,6.548,119.030,0.350,0.000,-,0.00
2010/06/24,1787.480,6.536,118.910,0.350,0.000,-,0.00
2010/06/25,1787.470,6.524,118.790,0.350,0.000,-,0.00
2010/06/26,1787.470,6.524,118.790,0.350,0.000,-,0.00
2010/06/27,1787.470,6.524,118.790,0.350,0.000,-,0.00
2010/06/28,1787.450,6.500,118.550,0.340,0.000,-,0.00
2010/06/29,1787.410,6.452,118.070,0.340,0.000,-,0.00
2010/06/30,1787.370,6.404,117.600,0.340,0.000,-,0.00
2010/07/01,1787.330,6.356,117.120,0.340,0.000,-,0.00
2010/07/02,1787.290,6.308,116.640,0.340,0.000,-,0.00
2010/07/03,1787.250,6.260,116.170,0.340,0.000,-,0.00
2010/07/04,1787.250,6.260,116.170,0.340,0.000,-,0.00
2010/07/05,1787.330,6.356,117.120,0.340,0.000,-,0.00
2010/07/06,1787.390,6.428,117.830,0.340,0.000,-,0.00
2010/07/07,1787.450,6.500,118.550,0.340,0.000,-,0.00
2010/07/08,1787.480,6.536,118.910,0.350,0.000,-,0.00
2010/07/09,1787.500,6.560,119.150,0.350,0.000,-,0.00
2010/07/10,1787.580,6.656,120.100,0.350,0.000,-,0.00
2010/07/11,1787.610,6.692,120.460,0.360,0.000,-,0.00
2010/07/12,1787.630,6.716,120.690,0.350,0.000,-,0.00
2010/07/13,1787.670,6.764,121.170,0.350,0.000,-,0.00
2010/07/14,1787.730,6.836,121.880,0.350,0.000,-,0.00
2010/07/15,1787.790,6.908,122.600,0.350,0.000,-,0.00
2010/07/16,1787.850,6.980,123.310,3.530,0.000,-,0.00
2010/07/17,1787.880,7.016,123.670,0.360,0.000,-,0.00
2010/07/18,1787.910,7.052,124.030,0.360,0.000,-,0.00
2010/07/19,1787.970,7.124,124.740,0.360,0.000,-,0.00
2010/07/20,1788.030,7.197,125.460,0.360,0.000,-,0.00
2010/07/21,1788.110,7.296,126.410,0.360,0.000,-,0.00
2010/07/22,1788.230,7.445,127.840,0.360,0.000,-,0.00
2010/07/23,1788.570,7.867,131.890,0.360,0.000,-,0.00
2010/07/24,1788.630,7.941,132.600,0.380,0.000,-,0.00
2010/07/25,1788.660,7.978,132.960,0.080,0.000,-,0.00
2010/07/26,1788.740,8.078,133.910,0.080,0.000,-,0.00
2010/07/27,1789.070,8.486,138.110,0.080,0.000,-,0.00
2010/07/28,1789.210,8.658,140.310,0.080,0.000,-,0.00
2010/07/29,1789.370,8.854,142.820,0.080,0.000,-,0.00
2010/07/30,1789.500,9.014,144.860,0.080,0.000,-,0.00
2010/07/31,1789.760,9.333,148.940,0.080,0.000,-,0.00
2010/08/01,1790.000,9.628,152.710,0.080,0.000,-,0.00
2010/08/02,1790.160,9.931,155.220,0.080,0.000,-,0.00
2010/08/03,1790.310,10.215,157.570,0.080,0.000,-,0.00
2010/08/04,1790.440,10.461,159.610,0.080,0.000,-,0.00
2010/08/05,1790.510,10.593,160.710,0.080,0.000,-,0.00
2010/08/06,1790.580,10.725,161.810,0.080,0.000,-,0.00
2010/08/07,1790.580,10.915,161.810,0.000,0.000,-,0.00
2010/08/08,1790.900,11.331,166.830,0.000,0.000,-,0.00
2010/08/09,1791.140,11.766,170.930,0.000,0.000,-,0.00
2010/08/10,1791.230,11.925,172.560,0.000,0.000,-,0.00
2010/08/11,1791.340,12.118,174.550,0.000,0.000,-,0.00
2010/08/12,1791.460,12.330,176.720,0.000,0.000,-,0.00
2010/08/13,1791.580,12.541,178.890,0.000,0.000,-,0.00
2010/08/14,1792.620,14.468,196.620,0.000,0.000,-,0.00
2010/08/15,1792.680,14.578,197.600,0.000,0.000,-,0.00
2010/08/16,1792.840,14.869,200.220,0.000,0.000,-,0.00
2010/08/17,1792.740,14.687,198.590,0.000,0.000,-,0.00
2010/08/18,1792.740,14.687,198.590,0.000,0.000,-,0.00
2010/08/19,1792.730,14.669,198.420,0.000,0.000,-,0.00
2010/08/20,1792.740,14.687,198.590,0.000,0.000,-,0.00
2010/08/21,1792.740,14.687,198.590,0.000,0.000,-,0.00
2010/08/22,1792.740,14.687,198.590,0.000,0.000,-,0.00
2010/08/23,1792.750,14.705,198.750,0.000,0.000,-,0.00
2010/08/24,1792.740,14.687,198.590,0.000,0.000,-,0.00
2010/08/25,1792.680,14.578,197.600,0.000,0.000,-,0.00
2010/08/26,1792.670,14.559,197.440,0.000,0.000,-,0.00
2010/08/27,1792.670,14.559,197.440,0.000,0.000,-,0.00
